Title,Year,Certificate,Duration,Genre,Rating,Metascore,Director,Cast,Votes,Description,Review Count,Review Title,Review,Poster
Das Lehrerzimmer,2023.0,PG-13,98.0,Drama,7.5,82.0,Ilker Ãatak,"Leonie Benesch, Anne-Kathrin Gummich, Rafael Stachowiak, Michael Klammer","16,532","When one of her students is suspected of theft, teacher Carla Nowak decides to get to the bottom of the matter. Caught between her ideals and the school system, the consequences of her actions threaten to break her.",52,Lesson,"No pun intended - I am really hard on German dramas at times. Because I understand the language I may be able to detect flaws and bad acting - at least what I would call bad acting. Now let's not even go that direction, because this movie blew my mind. Yes I too can learn a or my lesson! This had me on the edge of my seat at times ... and the tension was ... you could feel it.The direction, the acting, the cinematography, the sound design, the set and costumes ... this is really as good as I heard it was. And I can say that it will be in my top 20 movies of the year for sure! Yes I can say that at this point in time - there is no chance I will watch 20 other movies that are all better than this ... just not happening.The title is giving a bit away, but actually not much. You know this plays at a school and that teachers are the main theme here ... obviously pupils will be a subject too ... more than one that is. And then you have ... well once something is set into motion ... as the Germans would say: wenn der Stein ins Rollen kommt ... which means the same thing as what was set in motion can't be stopped ... or does it? It is going to be hard for sure - and more than one players have to help make it happen.Doing the right thing is not always the way to go. As the saying goes ""no good deed goes unpunished"" ... not being able to say what she thinks most of the time, restrictions and trying to connect both teacher world and student world kind of are tearing our main character apart ... a movie that is so rich and has so many things to discover about it ... I can't praise it enough ... let's lift it up in the air ... and with this I'll say goodbye and you can make up your own mind ...","https://m.media-amazon.com/images/M/MV5BYjc3MTM5MzktNTUwYi00ODRjLTliOTMtYWJiZTQ2NzhlZjJlXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_UY209_CR0,0,140,209_AL_.jpg"
Turning Red,2023.0,UA 7+,100.0,"Animation, Adventure, Comedy",7.0,83.0,Domee Shi,"Rosalie Chiang, Sandra Oh, Ava Morse, Hyein Park","153,253","A thirteen-year-old girl named Mei Lee is torn between staying her mother's dutiful daughter and the changes of adolescence. And as if the challenges were not enough, whenever she gets overly excited she transforms into a giant red panda.",991,This wasn't made for me,"This is the first Disney Pixar movie that I felt wasn't made for me whilst I was watching it. Their films usually have something for everyone and a very broad appeal.I felt like this film was aimed squarely at young female TikTok users going through hormonal changes.It has some very important messages that I'm glad to see getting some attention, but it was also very derivative and borrowed a lot of elements from a lot of other kids movies.","https://m.media-amazon.com/images/M/MV5BOWYxZDMxYWUtNjNiZC00MDE1LWI2Y2QtNWZhNDAyMGY5ZjVhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY209_CR0,0,140,209_AL_.jpg"
Plane,2023.0,UA,107.0,"Action, Adventure, Thriller",6.5,62.0,Jean-FranÃ§ois Richet,"Gerard Butler, Mike Colter, Tony Goldwyn, Yoson An","78,984",A pilot finds himself caught in a war zone after he's forced to land his commercial aircraft during a terrible storm.,337,Exactly what I paid for,"Here was a movie that delivered exaxtly what I paid for. I went on a Friday night. Got a burger and a beer at the bar next to the theater, then got to watch a perfect Friday night movie. We need more of these types of films. Thrilling, edge of your seat action. Cool characters. Beautiful women. Dangerous bad guys. I think the important thing is not to over think it. Gerald Butler was perfect for the role. I could have seen Harrison Ford play this part well 30 years ago. Mike Colter was great as well. Looking forward to more with him. Overall, this one is definitely worth your time if you want a action 101 Friday night flick.","https://m.media-amazon.com/images/M/MV5BZDc4MzVkNzYtZTRiZC00ODYwLWJjZmMtMDIyNjQ1M2M1OGM2XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_UY209_CR0,0,140,209_AL_.jpg"
Upgrade,2023.0,18,100.0,"Action, Sci-Fi, Thriller",7.5,67.0,Leigh Whannell,"Logan Marshall-Green, Melanie Vallejo, Steve Danielsen, Abby Craden","207,240","Set in the near-future, technology controls nearly all aspects of life. But when the world of Grey, a self-labeled technophobe, is turned upside down, his only hope for revenge is an experimental computer chip implant.","1,217",Now This Is How You Make A Low Budget Movie,"I went into this movie having no clue what it was about and wasn't expecting much, but I loved it.There are innumerable movies with huge budgets that simply fall flat, and Upgrade, with a Budget of around $5,000,000, which doesn't cover the cost of catering on some of these huge budgeted flops, honestly looked like it cost a lot more than it actually did.Intelligent script, good action, very few unnecessary scenes, and though I thought it was sure to let me down, a very good ending.And although I have seen much of Logan Marshall-Green's work and was never a huge fan, he does a very good job here.Recommended.","https://m.media-amazon.com/images/M/MV5BMjI0NzcyMjM5Ml5BMl5BanBnXkFtZTgwMzk2NzAyNTM@._V1_UY209_CR0,0,140,209_AL_.jpg"
O Lado Bom de ser TraÃ­da,2023.0,,98.0,"Drama, Mystery, Romance",4.1,,Diego Freitas,"Giovanna Lancellotti, Leandro Lima, Camilla de Lucas, Bruno Montaleone","3,087","Babi discovers a betrayal by her long-term partner and decides to embark on a new adventure in life. On this journey, she meets judge Marco and they begin to live a story permeated by a lot of sexual tension.",17,pure trash,"Trash.. waisted hour and a half of my life.. althought I had a good laughter on acting because it was so horrible that ended up funny. If I could rate it with minus grade, I would.Whole erotic part of movie is sooo terribly done that looks more like some erotic movie parody than whatever they try to go with this..movie plot was obvious since the beginning.Whoever directed this trash is, I hope, is some amateur, because otherwise it makes it even worse.The whole story of this movie doesn't make any sence.The acting also was on amateur level.Music in the movie I don't even want to loose words on it how terrible it was.Pure trash!","https://m.media-amazon.com/images/M/MV5BYTMxMDIwY2UtZTYwOC00NmQ1LWE4MDgtMWNkMjIwYzZlMzUwXkEyXkFqcGdeQXVyMDI4NzUzMw@@._V1_UY209_CR14,0,140,209_AL_.jpg"
The Bride,2023.0,,,"Drama, Horror, Romance",,,Maggie Gyllenhaal,"Christian Bale, Jessie Buckley, PenÃ©lope Cruz, Annette Bening",,"In 1930s Chicago, Frankenstein asks Dr. Euphronius to help create a companion. They give life to a murdered woman as the Bride, sparking romance, police interest, and radical social change.",0,,,https://m.media-amazon.com/images/S/sash/i-t32yvKixg10fG.png
CosÃ¬ fan tutte,2023.0,A,97.0,"Comedy, Drama",5.2,,Tinto Brass,"Claudia Koll, Paolo Lanza, Franco Branciaroli, Isabella Deiana","6,229","After five years of marriage, Diana discovers the joys of adultery, claiming that she can save her failing relationship through betrayal.",11,Erotic with an big E,"This must be one of the most erotic films ever made,if you like this , you must see the rest of Tinto Brass movies. Claudia Koll are playing an excellent roll, and she is SO sexy This film are very erotic , without going over the fine line between erotic and porn. I have seen and have most of the Tinto Brass erotic movies that are made , and I must say that I like that kind of movies where the ladies are natural and not filled up with silicon. So if you want an erotic ,sexy,hot movie, just get one of Tinto Brass and your evening will be saved. I have seen a lot of other erotic movies form all over the world, and I must say that I liked the erotic movies that came out in the USA in the 1970 was more erotic than the movies that are coming out today. todays movies have no humor.","https://m.media-amazon.com/images/M/MV5BNTYxZWVkYjAtZDg3Zi00OTViLWI2ZjYtODc3MTA4Njc3M2Y4XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY209_CR2,0,140,209_AL_.jpg"
Kaam Chalu Hai,2023.0,,82.0,Drama,7.9,,Palaash Muchhal,"Karan Ashok Awale, Swapnil Kamble, Namdev Kamlakar, Akshay Kamle","12,429","A father channels his pain into a revolutionary movement, while cherishing his small, happy world with his daughter Gudiya and wife Radha. His mission is to fulfill Gudiya's dream of becoming a cricketer.",9,Flaws in storyline,"The movie would have been far better if the story line was taken care.A kid going for District level Cricket is not aware of the thirsty crow story, father directly entering the classroom of his daughter ( in an international School). Why the kid was not wearing a helmet? Kid would not have died on the first place. One of the students died and there was no announcement at school, teachers are not aware on of their student and class teacher saying student is absent.Rajpal yadav's talent got wasted.The movie would have been far better if such things were taken care. The scenes were coming up very randomly.","https://m.media-amazon.com/images/M/MV5BZjVjYTYyY2EtZmI2MC00NTI0LTg0N2YtOGRjYzdiYTI3OTI5XkEyXkFqcGdeQXVyMTE0MDc2NTc2._V1_UY209_CR34,0,140,209_AL_.jpg"
Hummingbird,2023.0,A,100.0,"Action, Crime, Drama",6.2,43.0,Steven Knight,"Jason Statham, Agata Buzek, Vicky McClure, Benedict Wong","77,194",A damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity.,141,Don't mind the wining folks: this is a good movie,"I never write reviews, but this time I was compelled to...Don't bother reading the negative reviews from people moaning about how they miss Jason Statham being chased in a car or beating the crap out of everyone. If you want that and that only, then just go watch Transporter I, II and III.If you want to see something different and refreshing, then simply don't miss this one. The story is good, there is plenty of action, and developed characters.With a closed mind, expecting to see yet another copy of Jason's previous work, you'll be disappointed. But with an open mind, you will enjoy watching this very much.This change of plan is simply the best thing Jason has done yet. He's convincing and manages to create quite some depth in his character. AND he still kicks ass. I can't see another actor having pulled this mixture of action, drama and psychology off better then Jason. He actually played a convincing 'human being' that has to take a hit like everyone, and he did it very well.Amongst the better action/drama flicks of 2013.8/10","https://m.media-amazon.com/images/M/MV5BZjQ4ZmIzN2MtMmVkOS00NjcwLTkwYWEtYzZhNzAwZWY4NmVlXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_UY209_CR0,0,140,209_AL_.jpg"
Operation Mincemeat,2023.0,A,128.0,"Drama, War",6.6,65.0,John Madden,"Colin Firth, Matthew Macfadyen, Kelly Macdonald, Rufus Wright","35,407","During WWII, two intelligence officers use a corpse and false papers to outwit German troops.",288,Disappointing,I was so looking forward to this for the 2 years since i saw them starting filming in 2020 around WhitehallHuge chunks of this film were completely boring and totally unnecessary and these were the stultifying love relationships that took over the plot and in some ways took precedence over the whole point of the film.Ben Mackintires original book was miles away from this effort which - despite the cast - was as boring as hell and could have easily been the thrilling film it should have been leaving out 75% of the personal stories of the characters.The film focussed on the wrong things.What a shame.,"https://m.media-amazon.com/images/M/MV5BOGZlNjZhNjgtMjQzZC00MDI0LWFmNGQtNmNiYTIyYTE3ODhkXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_UY209_CR1,0,140,209_AL_.jpg"
Bad Times at the El Royale,2023.0,16,141.0,"Crime, Drama, Mystery",7.1,60.0,Drew Goddard,"Jeff Bridges, Cynthia Erivo, Dakota Johnson, Jon Hamm","164,935","1969. Four strangers check in at the El Royale Hotel. The hotel is deserted, staffed by a single desk clerk. Some of the new guests' reasons for being there are less than innocent and some are not who they appear to be.",892,Wannabe Tarantino Film,"Good: The time period 1969 provides a great stylistic approach to a hotel that has property on both California and Nevada, which adds to the idea of having a good side and a bad side and the hotel also creates a sense of entrapment. The cinematography is great as it makes slow pans to unveil the secrets of the characters and the El Royale. The hotel, costume design, and soundtrack help create a nostalgic setting. The directing and editing are also well done when incorporating sound/music to scenes especially when Cynthia Ervio sings. Erivo's musical performance is filled with heart and soul and helps develop the character and conveys her emotions. Other standouts are Jeff Bridges and Chris Hemsworth. Hemsworth just has a charming presence and provides the slight dark tone of his character. Bridges plays his character well as he connects with Erivo and tries to execute his actions. However, the rest of the cast have trouble making their appearance known...Bad: At a whopping 2h 20m runtime, the film is a slow burn where it takes a painstakingly long time to make it to the end and even the finale becomes a disappointment. At times it tries to be funny, but the humor is not a standout in this film. There is a lack of emotional pull to the characters which is evident in the finale where the characters are still not fully developed. The concept was there, but the creativity lacked, which ended up in poor execution. Overall: Style over substance. I wanted to like this movie for the trailer was great with its editing, soundtrack, and cast, but does not live up to Drew Godard's directing predecessor ""The Cabin in the Woods,"" or have the writing creativity from ""The Martian."" The film reminded me a lot of Quentin Tarantino films as it was divided into chapters and had the same style with flashback stories to gain background, however, I would rather watch ""Hateful Eight,"" or any of Tarantino films that have excellent dialogue and action.2.9/5 (Not fresh)","https://m.media-amazon.com/images/M/MV5BOTk1Nzk1MDc1MF5BMl5BanBnXkFtZTgwNjU2NDExNjM@._V1_UY209_CR0,0,140,209_AL_.jpg"
The Twilight Saga: Eclipse,2023.0,UA,124.0,"Action, Adventure, Drama",5.1,58.0,David Slade,"Kristen Stewart, Robert Pattinson, Taylor Lautner, Xavier Samuel","261,218","As a string of mysterious killings grips Seattle, Bella, whose high school graduation is fast approaching, is forced to choose between her love for vampire Edward and her friendship with werewolf Jacob.",347,The ultimate fake emotional picture,"Watching this movie i felt stupid. All these fake emotions that tries to pass to the teen girls are awful. Its a movie made for money, and just for that. All the plot and all the action takes place around Bella once more (the main female character) and everything seems to be made for the female crowd to feel in love with Edward and to get impressed from Jacob (the two ""lovers"" of Bella). The script is poor, the director isn't exactly that interested to tell a story but to impress the females by showing highly emotional scenes between Bella and her ""lovers"" and finally, the actors are doing a great job in not doing anything at all. Kristen Stewart (Bella) changes only two types of faces (just the same as before)and Robert Pattinson and Taylor Lautner (Edward and Jacob) are just being over reacting to play the ""perfect guy"", for the ladies watching this movie. If there is only one thing good in this film, is the soundtrack that sometimes is very nice. But the whole package just screams ""fake and only for teen females"".","https://m.media-amazon.com/images/M/MV5BNDMwNjAzNzYwOF5BMl5BanBnXkFtZTcwMDY5NzcyMw@@._V1_UY209_CR1,0,140,209_AL_.jpg"
Raya and the Last Dragon,2023.0,U,107.0,"Animation, Action, Adventure",7.3,74.0,Don Hall,"Carlos LÃ³pez Estrada, Paul Briggs, John Ripa, Kelly Marie Tran, Awkwafina, Gemma Chan, Izaac Wang","172,243","In a realm known as Kumandra, a re-imagined Earth inhabited by an ancient civilization, a warrior named Raya is determined to find the last dragon.","1,163",Everything was fine until the Dragon talked.,"Literally the movie started good, was excited, but the dragon and her annoying character shifted the tone entirely into another goofy by-the-numbers movie. It would have been much better if the dragon didn't talk, like the horse in Spirit (a far better film btw) and emotions were expressed in facial expressions. The dragon was stupidly designed and written, and why does she sound so american??? It makes no sense and is really jarring for me. A meh movie, lost potential all over.","https://m.media-amazon.com/images/M/MV5BZWNiOTc4NGItNGY4YS00ZGNkLThkOWEtMDE2ODcxODEwNjkwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
Escape from New York,2023.0,UA,99.0,"Action, Adventure, Sci-Fi",7.1,76.0,John Carpenter,"Kurt Russell, Lee Van Cleef, Ernest Borgnine, Donald Pleasence","157,855","In 1997, when the U.S. president crashes into Manhattan, now a giant maximum security prison, a convicted bank robber is sent in to rescue him.",350,Classic anti-hero,"Snake Plissken is the classic anti-hero, ala Clint Eastwood's Man-with-no-name.  Plissken is an ex-soldier turned criminal, recruited/blackmailed into rescuing a hostage president from the prison of New York City.  Plissken is a walking ball of anger and a survival machine. He fought for his country but had everything taken from him, so he started taking back.  Now, he has to rescue a man he doesn't care about, if only to survive long enough to take his revenge on Hauk and the government.John Carpenter's film is a masterpiece of dark humor, suspense, and great characters.  The film channels the anger and distrust of the post-Vietnam/Watergate era, as well as the then-current Iranian Hostage crisis.  Plissken represents, in a fashion, the Vietnam vets who did their job, even if they didn't agree with or understand their war, but came back to nothing.  The film's novelization explores these themes better than the movie, but it is hinted at in Hauk's briefing.  It also depicts a fascist police state, one that some would say is not too far from reality.Kurt Russell is excellent in what was a breakout performance for him.  Up to this point, Russell had been stuck in low budget comedies, following the end of his Disney days.  This performance, coupled with another collaboration with Carpenter, Elvis, led to bigger and better roles.  Russell channels Clint Eastwood to give Snake a menacing, if laconic quality.  Much like a real serpent, Snake watches and strikes when he is ready; with speed and impact. Russell is able to say a lot with little dialogue, through his body language and facial expressions.The supporting cast is wonderful.  Adrienne Barbeau is the beautiful, but deadly Maggie.  She is partnered with the intelligent, but slimy Brain. Their's is a symbiotic relationship; each provides something the other needs.  Harry Dean Stanton, a great character actor, presents a Brain that is smart, but ruthless, and more than a bit cowardly. Isaac Hayes is The Duke, ruler of the prison.  Hayes is a bit uneven, as he wasn't an experienced actor (he had at least one movie before this) but he is a charismatic performer and ultra-cool.  Donald Pleasance is the consummate politician, a big man in his controlled environment, but lost in a world outside his; one he had a hand in creating. Ernest Borgnine is tremendous as Cabby, the answer man and link between Snake and the rest of the cast, as well as to the past of New York.  Finally, Lee Van Cleef brings some of that Angel Eyes magic as Hauk, the prison Warden.  Hauk is an ex-soldier and identifies with Snake.  The difference is, Snake rebelled against the system that betrayed him; Hauk joined it.  This was Van Cleef's last good role, before he was saddled with mediocrity in his tv series, the Master, and became the butt of jokes on MST3K.The film moves at a brisk pace and the dark lighting carries the sense of mystery, isolation, and destruction.  Carpenter is able to convincingly hide the fact that he shot this film in St. Louis and LA, and make you believe it is New York.  Although there are gaps in logic and missing information, the pace doesn't let you dwell on it.  There is a constant feeling of the race against time.  If there is any complaint, it's that the budget sometimes holds back some of the action, but characterization makes up for it. Also, the dark lighting is sometimes too dark, and details are obscured.The new special edition dvd brings a treat to long-time fans:  the deleted opening bank robbery and capture of Snake Plissken.  Since I had read the novelization before seeing the film, I had long wondered what this sequence had looked like.  Although it does explain why Plissken is on his way to the prison when Hauk intercepts him, it doesn't really work in context with the rest of the film.  The sequence worked well in the book because of Snake's inner monologue and memories of his mission in Leningrad and the loss of his parents to government action.  We understand Snake's hatred of the government and his nihilistic nature.  In the sequence, as shot, we don't really get a sense of who Plissken is; just that he has apparently committed a crime and is on the run.  We don't really get a feel for his relationship with his partner, which affects the emotional impact at the end of the sequence.  Ultimately, the film works better without this footage.A note on the commentary track:  Ox Baker was not seven feet tall.  He is probably closer to the 6'6"" to 6'7"" range, although he was over 300 pounds. His bulk makes him appear larger than he really is, especially in a wrestling ring.One used to wonder what this film would have looked like with a bigger budget.  Carpenter sort of answered that with the sequel, Escape from LA. It was essentially the same film, with better effects and a West Coast sensibility; but, it doesn't hold a candle to the original.  The lower budget caused the cast and crew to be more creative and they succeeded far better here.  It would be good to see Snake again, but in a new environment, with a different plot.  Russell's age could be an asset, as Carpenter could examine an older Snake, who must rely more on cunning than physical skills.","https://m.media-amazon.com/images/M/MV5BMTUzMTY0Nzg0MV5BMl5BanBnXkFtZTgwMDU3MzQxMDE@._V1_UX140_CR0,0,140,209_AL_.jpg"
Ghost Rider,2023.0,UA,110.0,"Action, Fantasy, Thriller",5.3,35.0,Mark Steven Johnson,"Nicolas Cage, Eva Mendes, Sam Elliott, Matt Long","252,579","When motorcycle rider Johnny Blaze sells his soul to the Devil to save his father's life, he is transformed into the Ghost Rider, the Devil's own bounty hunter, and is sent to hunt down sinners.",602,Better Than Critics Think,"Okay, this movie has taken a lot of heat (ohhhh) but in fact, it's good at what it is. You can't criticize a Snickers Bar for not being Creme Brulee. This is not High Art. It's a movie based on a comic book, and it does a great job of bringing that comic book to life, and of keeping the comic book nature of the story intact. This isn't a bad thing-- it is what it is. It's not a chick flick, it's not clever and witty, it's not deep and mysterious. It's a comic book brought to life on the big screen with nice fx and a decent score and appropriate acting. It's fun. It's a hoot. The bad guys are bad, the good guys are good-- and the end isn't a cop out which is nice. If you are not the audience for which this movie is intended, you will not like this film. If you are, you won't be disappointed. Is it as strong a movie as Spiderman? No. But the story isn't as strong either. It is, however, a good yarn, something my kids liked-- something I liked, and I'm not even a comic book guy.","https://m.media-amazon.com/images/M/MV5BMzIyNDE5ODI1OV5BMl5BanBnXkFtZTcwNTIyNDE0MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
Nineteen Eighty-Four,2023.0,A,113.0,"Drama, Sci-Fi",7.1,67.0,Michael Radford,"John Hurt, Richard Burton, Suzanna Hamilton, Cyril Cusack","79,214","In a totalitarian future society, a man, whose daily work is re-writing history, tries to rebel by falling in love.",240,Brilliant adaption of a classic novel.,"Despite what one reviewer states here, 1984 is an extremely important literary work. It explains to the reader what the ultimate facist state would be like. This story is never more important than now, with the world in crisis. It is an absolute must that people read or see 1984. Other films have been made about fascism. One of the most notable examples being Pier Pasolini's Salo. But the problem is hardly anyone is going to see that except for weirdo's or film buffs. This is because of the graphic nature of the film. Besides, Salo was explaining the inherently depraved, decadent nature of fascism. Orwell's 1984 explains the mechanisms that invoke totalitarianism. John Hurt is excellent as the main character. I am quite a fan. The film is also very well made. The bleakness of the book is perfectly captured by the director. You feel sympathy for the characters even though they seem far away because they appear so weary, yet willing to hope. Transcendence is hinted at when there is a scene where Hurt looks out and sees a wilderness instead of a prison. Hurt's character, Winston looks like he is about half dead! You really hope that Winston and Julia can pull off a passionate love affair. Although you know that it is doomed and is more of an act of rebellion against big brother than anything else. The setting is a land that is half destroyed because of the constant wars. The wars being yet another method of control. They tell us in psychology that in war, depression and other similar disorders actually go down! Interesting eh?  The start where everyone sits watching the screens and begins to scream at images of the enemy. This is a great moment in the film that shows a kind of utter conformity through extreme social norms. The most effective form of brainwashing.  The problem with the film, like the book, is that people will find it too bleak and horrific to really appreciate it. It is depressing but this is the horror of totalitarianism. The material is not intended to be a walk in the park. One of the most striking and horrific instances of 1984 is the 2+2 does not equal 4 scene. The torture and brainwashing too achieve utter obedience. Richard 'my voice competes with Orson Welles' Burton, who normally pontificates and chews up the scenery is remarkably restrained here. This restraint is the key to a very good performance. These torture scenes are horrific and Hurt really shines. This guy should have got an Oscar! The scenes had me gasping...When I originally read the book it took a while for me to get over the rats. EWWWWWWW! Looking at the overall rating of 1984 I am just totally surprised that this film has such a low rating. Maybe people would rate the novel exactly the same way because of the material. This brings me too my other quibble. The film does not TOTALLY cover all of the novels themes. In fact, although Suzanna Hamilton puts on a good performance, her character is not completely captured. Viewers must remember that literature and cinema are two completely different mediums. There is no such thing as a 100 percent adaption. Therefore you must rate the film on the usual cinematic features. But the main thing is how well the overall message of the story was transmitted. This film powerfully demonstrates Orwell's message!What is weird is one of the reviewers here states that they did not like the nudity. Well, I'm guessing the director was going for a Adam and Eve state with their being naked out in the woods. This is obviously the complete opposite of the unnatural state they have to live in. It does not cheapen the film and points more to the reviewers own repressed desires. Reaction formation perhaps? Besides no one is going to get this for naked bodies when porn is so freely available from your local video store!  Consider how relevant this story is. How propaganda and public relations has never been more prevalent. How public relations has overtaken journalism, causing journalism to become more and more watered down. How the political economy of the media is now being hugely influenced by being based in a monopoly economy. A few now control the flow of information for the general population in western nations. This is not conspiracy theory, this is fact. True investigative journalism is at an all time low and the media itself is in a shocking state of affairs. Like everything in our capitalist system, it is controlled by money. Ever read Michel Foucault? Dominant hegemonies, discourse analysis, bla bla bla. I don't want to get all crusty and academic here. But Rupert Murdoch is rubbing his hands together. Time and time again, the United States has been shown to be patently false about why they engaged in conflict with Iraq. Just read John Pilger! Yet many Americans supported the conflict. Even believing chemical weapons were used on American troops, when no such event took place! Why? Because they were manipulated by a sophisticated propaganda machine.    Knowledge is power. That is why in 1984 language is being systematically destroyed. This denial of language is the denial of thought itself. Reality is then more easily shaped by the oppressor. Remember dictators, such as Pol Pot destroy the educated first. This is why the film and book are so important, they are still very RELEVANT! In fact I think the progression of western society will become a mixture of Aldous Huxley's Brave New World and 1984. Either way we are being manipulated and controlled and these books show you how. America has the 'Patriot Act' that was rushed through congress although human rights groups had many serious doubts about the act. In New Zealand we have a Government that is similary becoming too involved in the regulation of peoples lives. BIG BROTHER IS STILL ALIVE!
 I give this film a 10 and think the last scene with Hurt looking so haunted in the bar/coffee place was awesome! GREAT, GREAT BOOK! GREAT, GREAT FILM!
 I have had a bit of a rant here...But hey I really like the book and this version of the film! So why not? This is a film for rebels!","https://m.media-amazon.com/images/M/MV5BMWFkNzIzNDUtNWI1Mi00ODA2LTgyMTMtYTZiYWMxMDFlNmNhL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX140_CR0,0,140,209_AL_.jpg"
Lolita,2023.0,,153.0,"Crime, Drama, Romance",7.5,79.0,Stanley Kubrick,"James Mason, Shelley Winters, Sue Lyon, Gary Cockrell","108,957",A middle-aged college professor becomes infatuated with a 14-year-old girl.,243,"Whispering, Loudly","A riveting transposition from page to screen. The accomplices are two giants in both fields. Nabokov adapts his own infamous novel for the screen and Kubrick, no less, translates it into images in a way that makes it unique, unforgettable and transcendental without ever putting himself in front of the camera. A Kubrick film can't be recognized by its style. Kubrick never made two films alike but there is something that, unquestionable, makes them stand out. In ""Lolita""'s case the mere idea of touching the controversial novel with its taboo subject at its very core seem like a provocation from the word go. Pornography for the thinking man in which the only explicit act is the intention written in the character's eyes. Nothing is excessive and nothing is pulled back. James Mason - villain or victim - is monumental, mo-nu-men-tal! The unspeakable truth never leaves his brow. He is the most civilized man trapped in the lowest echelon of his own psyche. So aware, that it is painful to watch. Shelley Winters goes for it, taking her Mrs Hayes for all its worth and dives into the void of a desperate housewife, craving for sex. It is one of the most entertaining, shattering human spectacles, I've ever seen. But unlike Mason, she's not aware of it. There is a horrible innocence attached to her sickness. Peter Sellers's character from hell, the torturer comes in three riveting characterizations and Sue Lyon's temptress, the child, is the devil incarnate in a performance that defies description. None of them were nominated for Oscars and the film was condemned by every moral group in America and beyond. As film experiences go, this is one of the most provocative, enthralling, disgusting, entertaining and satisfying I've ever been through. Yep, I really mean that.","https://m.media-amazon.com/images/M/MV5BZTlmODM0ZTgtY2NkZS00Y2ZmLTkxMzktMTE4ZDg2NzNmNDkwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg"
Toy Story 2,2023.0,U,92.0,"Animation, Adventure, Comedy",7.9,88.0,John Lasseter,"Ash Brannon, Lee Unkrich, Tom Hanks, Tim Allen, Joan Cusack, Kelsey Grammer","620,701","When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.",588,Pixar is improving: near perfect...,"I just saw Toy Story 2 an hour ago and I must say that, despite all the great reviews, I was still surprised about the quality....It started absolutely marvellous; one of the greatest and humorous opening sequences ever. The plot is really smart, the animation is brilliant and the humor...Oh man! The last 50 minutes must be the most fun 50 minutes I had in years and believe me, I'm NOT exaggerating. It seems impossible to imagine the fun the writers must have had, because this is a true film-fest whether you do like  Disney-esque films or don't.Having this fast-paced storyline, John Lasseter & Co. exploited it to a maximum. Cameo's from Pixar-characters (Geri's the coolest), unexpected and obliged references to other big films (really love the Jurrasic Park one), great new characters (Wheezy!!), and more jokes and gags rammed in an animated feature than you'll ever see and of course the out takes.The action-department is also greatly represented in some astonishing sequences with great, original shots and angles. The music is moody and Randy Newman is at his best with the really non-disturbing, appropriate song about Jessie, which is definitely the message of this film.O.K., I know I'm raving, but I really meant it when I chose the ten and clicked the ""Vote"" button. This film is great and I recommend it to every film-lover.A few downsides (this hardly affects the overall film) are I think, first of all the lack of originality, which is excusable and acceptable for a sequel. Second, the still somewhat jerky animation of the humans (I know they said it was supposed to be, but I disagree that). And third: the ratio, 1:1,85 (I thought it was the theater, but Pixar is forgiven, seen the quality of the film.) These are minors things and my decision is final, Toy Story 2 is certainly included in my top 20.O.K., now you may stand up and ring a friend to go and see it, come on!!","https://m.media-amazon.com/images/M/MV5BMWM5ZDcxMTYtNTEyNS00MDRkLWI3YTItNThmMGExMWY4NDIwXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY209_CR1,0,140,209_AL_.jpg"
Queenpins,2023.0,R,110.0,"Comedy, Crime",6.4,45.0,Aron Gaudet,"Gita Pullapilly, Kristen Bell, Kirby, Paul Walter Hauser, Bebe Rexha","23,590",A pair of housewives create a $40 million coupon scam.,125,Humor is missing n Vaughn is not given enuf screen time.,I saw this only cos of Vaughn but got disappointed.The movie is marketed as a comedy but there are very few comic scenes.Was the car pooping scene required?,"https://m.media-amazon.com/images/M/MV5BODVlOTMxM2ItYzgxMy00ZGNiLWI0NWUtNDA1YWE0MWU0NGNmXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_UY209_CR0,0,140,209_AL_.jpg"
