Title,Year,Certificate,Duration,Genre,Rating,Metascore,Director,Cast,Votes,Description,Review Count,Review Title,Review,Poster
2 Fast 2 Furious,2015.0,A,107.0,"Action, Crime, Thriller",5.9,38.0,John Singleton,"Paul Walker, Tyrese Gibson, Cole Hauser, Eva Mendes","298,189",Former cop Brian O'Conner is called upon to bust a dangerous criminal and he recruits the help of a former childhood friend and street racer who has a chance to redeem himself.,423,Defending a very underrated Entertained solid action flick sequel,"2 Fast 2 Furious (2003) is highly underrated Entertained solid decent action flick for a sequel. I am a Paul Walker Fan and I just love him and his character Brian O'Conner former L.A. Police Officer. So I don't care what anyone says because absence without Vin Diesel was terrible. Well is not! Paul Walker plays all alone so he is awesome star. Leave this film alone it is pretty good and in my opinion is pretty much better than The Fast and the Furious: Tokyo Drift (2006) and Furious Seven (2015). You have Tyrese Gibson, Chris Bridges, James Remar, Cole Hauser, Eva Mendes and Thom Barry as Agent Bilkins who reprise his role from the first installment in here. I love this film not as much as I love Fast & Furious 6 (2013), Fast Five (2011), The Fast & The Furious (2001) and Fast & Furious (2009). John Singleton did an excellent job directing this action packed sequel flick.""All right, let's see what this thing can do."" 'The adrenaline-fueled thrill ride that began with The Fast and the Furious takes an explosive new turn in 2 Fast 2 Furious! It's the nitro-fueled answer to the question: how fast do you like it? Now an ex-cop on the run, Brian O'Connor (Paul Walker) hooks into outlaw street-racing. When the Feds strong-arm him back, O'Connor's no rules, win-or-die skills are unleashed against an international drug lord. With his velocity-addicted buddy (Tyrese Gibson) riding shotgun, and a drop-dead-gorgeous undercover agent (Eva Mendes) dialing up the heat, 2 Fast 2 Furious accelerates the action into a desperate race for survival, justice... and mind-blowing, jaw-dropping speed!'I love this movie and the racing damn good and i like Chris Bridges because he isn't like Ice Cube or others rappers that are actors talking like yo whats up dogg. Ludicrous talks proper English. I thought that the movie was incredible! The street racing scenes were very realistic and Paul Walker and Tyrese Gibson are a perfect pair for the movie. 5 stars out of 5!! Tokyo Drift was not as good as 2 fast 2 furious, but still good. People: It's not that bad. In fact, it's really good. Is not a bad film it is actually a good film. I still can't believe why people criticized and bash this film so much. Gosh it is the last film in the series I like and I think is better than Tokyo Drift or Furious 7. Former cop Brian O'Conner is called upon to bust a dangerous criminal and he recruits the help of a former Miami street racer who has a chance to redeem himself. This film is set in Miami not in L.A. and Devon Aoki did a wonderful job as beautiful and sexy street racer Suki! Eva Mendes was gorgeous and sexy as Agent Monica Fuentes, she was so good at acting that even viewer is guessing if Monica is compromised and a dirty agent. Call it what you want I love this film and I think is the last good film of the franchise!Former Cop Brian O'Conner who teams up with his ex-con pal Roman Pearce to transport a shipment of 'dirty' money for shady Miami-based import-export dealer Carter Verone while actually working with undercover agent Monica Fuentes to bring Verone down. Brian O'Conner has left L.A. due to illegal actions from the first movie and now soars the streets of Miami taking money here and there by street racing. Watched by Customs Agent Monica Fuentes , Brian is caught by the police and is given a deal by agent Markham and Bilkins to go undercover and try to bring down drug lord Carter Verone in exchange for his criminal record to be erased. Brian agrees if he is given permission to choose his partner. Brian heads home to Barstow, California where he recruits an old friend Roman Pearce to help him. Pearce agrees but only for the same deal Brian was offered. With help Monica, Brian and Rome work together to take down Verone. This film was never about cars but it was about taking a crime lord down who is actually smuggling dirty laundry money with fast cars. Here we finally get to met Roman Pearce for the first time. We get to know more about Brian's background. We finally get to know why Brian let go Dom (Vin Diesel) in the first film. The Action sequences and fast cars are also great, so I don't know what is the problem at all?! 2 Fast 2 Furious is a 2003 American action film directed by John Singleton. It is the second installment of The Fast and the Furious franchise. Brian O'Conner (Paul Walker) teams up with his ex-con friend Roman Pearce (Tyrese Gibson) and works with undercover U.S. Customs Service agent Monica Fuentes (Eva Mendes) to bring Miami-based drug lord Carter Verone (Cole Hauser) down.The rating I am giving to this film is 7. Anything below 7 would be ridiculous, if anyone would not say that this wasn't At least A GOOD ACTION FILM! (it is sure as hell better than all the comic movies that are getting high scores.)7/10 Score: B Studio: Universal Pictures Starring: Paul Walker, Tyrese Gibson, Eva Mendes, Cole Hauser, Chris ""Ludacris"" Bridges, James Remar Director: John Singleton Producer: Neal H. Moritz Screenplay: Michael Brandt, Derek Haas Rated: PG-13 Running Time: 1 Hr. 47 Mins. Budget: $76.000.000Box Office: $127,154,901","https://m.media-amazon.com/images/M/MV5BMzExYjcyYWMtY2JkOC00NDUwLTg2OTgtMDI3MGY2OWQzMDE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg"
Papillon,2015.0,A,133.0,"Adventure, Biography, Crime",7.2,51.0,Michael Noer,"Charlie Hunnam, Damijan Oklopdzic, Christopher Fairbank, Jason Ryan","86,479","Wrongfully convicted for murder, Henri Charriere forms an unlikely relationship with fellow inmate and quirky convicted counterfeiter, Louis Dega, in an attempt to escape from the notorious penal colony on Devil's Island.",355,Watch the Original Fil,"This isn't a bad remake, but McQueen and Hoffman deliver such amazing performances in the original film, this film was always going to find that impossible to get close to. Whilst it's a reasonable stand-alone film and not a bad movie, you just find yourself comparing it to the original at every turn. A classic film, is a classic film and should really be left alone. I'd prefer directors and producers to look at new projects and new ideas. Rehashing movies that have already been brilliantly done, are just a waste of resources. I would advise anyone wanting to watch this movie, just watch the original.","https://m.media-amazon.com/images/M/MV5BMjIxMTMyOTE2NF5BMl5BanBnXkFtZTgwMDYyNzY1NTM@._V1_UY209_CR0,0,140,209_AL_.jpg"
Teen Witch,2015.0,U,93.0,"Comedy, Fantasy, Romance",6.0,46.0,Dorian Walker,"Robyn Lively, Dan Gauthier, Joshua John Miller, Caren Kaye","10,516","High school misfit Louise, at a loss for romance, discovers magical abilities, but the teenage witch finds that she cannot conjure herself true love, so what?",71,Revenge of the 80's: The white elephant movies.,"Teen Witch (1989) was one of those ""white elephant"" movies that I always found perversely entertaining. I'm like a moth drawn to an open flame whenever this movie is on T.V. I don't know why I like movies like these, but for some strange reason I do. The movie is an exercise in bad acting, gaudy clothes and inane situations. Personally I wouldn't have a movie like this in my collection but whenever it's on I'm there. A teenage girl (Robin Lively) is about to have her sweet sixteen birthday. One day whilst having bad luck in general, she comes across a palm reader's abode. Seeking calm from the approaching storm she seeks refuge inside. The palm reader is a diminutive woman who reluctantly read the young lady's palm. She's learns from her reading that she's a descendant in the long line of witches just like herself. After learning that she'll be a witch with great powers after her 16th birthday, the woman takes her under her wing. Can she master her powers and make her dreams come true?Overall the movie isn't all that great. In fact you'll feel kind of silly watching this teenage tripe. The movie has no real message and the supernatural angle is quite lame. When I saw this the first time I hoped something bad would happen to Robin Lively, but it never came to fruition. Oh well, if you really dig 80's movies, this one's for you. Others need not to apply.Fair.","https://m.media-amazon.com/images/M/MV5BMTQxMjQxNjk5NV5BMl5BanBnXkFtZTcwNzQxMTM4NA@@._V1_UX140_CR0,0,140,209_AL_.jpg"
I Know What You Did Last Summer,2015.0,A,101.0,"Horror, Mystery",5.8,52.0,Jim Gillespie,"Jennifer Love Hewitt, Sarah Michelle Gellar, Anne Heche, Ryan Phillippe","158,366",Four young friends bound by a tragic accident are reunited when they find themselves being stalked by a hook-wielding maniac in their small seaside town.,429,I love this movie.,"When I first watched this movie I only watched it for Sarah Michelle Gellar. But after seeing it I loved everything about it. And I came on here expecting at least a 6.5. But a 5.2? The story is original. Four teens are in great danger one year after their car hits a stranger whose body they dump in the sea. Everyone gave great performances, esp. Sarah Michelle Gellar. On top of that, this movie was frightening. This movie is great and I definitely recommend it. It is definitely a movie you should watch for both entertainment and originality purposes. It is definitely one to see if you enjoyed 'Scream'. The many plot twists and the many scares it will give you makes it an excellent movie.","https://m.media-amazon.com/images/M/MV5BY2JlY2JlYTYtNmI3NC00YTk3LWEyYTgtNzg0ODJlYzViNjc4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg"
Tetris,2015.0,A,118.0,"Biography, Drama, History",7.4,61.0,Jon S. Baird,"Taron Egerton, Mara Huf, Miles Barrow, Rick Yune","84,629","Video game designerHenk Rogersseeks to secure global rights forTetris(1984), leading to tense negotiations in the Soviet Union, involving creators, government, and corporate intrigues.",188,Read the interview with the actual people involved on IGN/Tetris.com,"The movie had to be made exciting so there are some exaggerated elements / but it was absolutely fun and exciting. Being born behind the iron curtain before this all happened I find it amazing that some reviewers here say this is some anti communist propaganda, when this is pretty much how it was back then. So don't listen to the haters, the actual people were involved in making this film as accurate as possible while still being a ""Hollywood"" movie. And yes, you lived in the same apartment the government gave you, no you could not freely speak, think and yes the secret police and army of civilian informers were infiltrated in every part of society. And there was not always food you could buy, and it was certainly amazing to have bananas in the stores (not in the movie) people who grew up in the west and not in the former Soviet block have zero understanding of how life was back then, and can be forgiven to think that this and other accounts of the Soviet era are some sort of parodies, the sad truth that they aren't nearly as exaggerated as you might think. It was pretty bad back then. This movie is absolutely excellent.","https://m.media-amazon.com/images/M/MV5BZmZmNTdiYjMtZDdmNi00ZGU4LThkYmQtZTFhZWNlYmUxYWZkXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
Teen Wolf,2015.0,U,91.0,"Comedy, Fantasy, Romance",6.1,25.0,Rod Daniel,"Michael J. Fox, James Hampton, Susan Ursitti, Jerry Levine","59,806",An ordinary high school student discovers that his family has an unusual pedigree.,148,Corny 80's gold,"There are a lot of people who are going on about how much Teen Wolf sucks. I disagree because Teen Wolf has a special kind of suck going for it. Not so bad it's good but corny as hell and better for it. I've been watching this movie since it came out and I love it. How can you not love Teen Wolf? Michael J. Fox turns into a werewolf and becomes a popular star of his high school basketball team. There is even a dance at his prom that is wolf related. The whole school turns wolf crazy but Fox learns the right lesson in the end. How can you not love this corny crap. I'll be the first to admit that this isn't a good movie and is incredibly stupid, but honest to goodness crapfests don't have Stiles or a breakdancing wolf. Take that American Werewolf in London. Recently Teen Wolf has been blessed with DVD release along with it's sequel, Teen Wolf Too, on one disc. 80's fans rejoice!Bottom Line: It isn't worthy of even trying to call itself good, but it's a classic, doesn't take itself seriously, and occupies a honored place on my shelf.","https://m.media-amazon.com/images/M/MV5BMGFmZTFhYjktMmYyZi00ZmE4LWI0NGEtMDY2MGEzMDY0YjdiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg"
Harold & Kumar Go to White Castle,2015.0,A,88.0,"Adventure, Comedy",7.0,64.0,Danny Leiner,"John Cho, Kal Penn, Ethan Embry, Rob Tinkler","206,410",A Korean-American office worker and his Indian-American stoner friend embark on a quest to satisfy their desire for White Castle burgers.,310,"If stoner comedy has a place in the satire canon, this is one of the best.","If two chicks sitting in stalls playing 'Battleshits' while the two Indian and Asian 'heroes' hide between them suffering the sounds and smells of scatological low humor sounds funny to you, then you should consider seeing 'Harold and Kumar Go to White Castle.' My last stoner movie, the remake of 'Starsky and Hutch,' was indeed Sunday school by contrast.Director Danny Leiner ('Dude, Where's My Car?') has taken this genre and made a classic, not just because it exploits every possible ethnic stereotype with zeal equaled only by 'Bad Santa's' decimating the Christmas formula. 'Castle' has such fun imitating the roguish good will of the Hope/Crosby road pictures while commenting on the egregious weaknesses of parents and police that almost anyone who doesn't mind a breast or two bared in the name of satire can laugh heartily at modern adult pretensions and youthful indiscretion.Harold and Kumar are trying to find an all-night White Castle after experiencing the sudden yearning that afflicts almost anyone who has had a 'slider' burger. Like that little square of fat and calories, the pot and girls are just too good not to indulge now and then. The two early twenties students, one a serious stock analyst and the other a lazy pre-med genius, are like Hope and Crosby in their witty repartee and canny ability to escape harm. Being delivered from the wrath of seriously deformed 'Freak Show' and his siren wife doesn't deter them from considering the affections of the battling babes or idolizing Neil Patrick Harris in a cameo playing himself as a lethal womanizer.More serious is the multicultural subtext about stereotyping (Asians are nerdy number crunchers and Indians are overachieving medical doctors, for instance) overturned by, for instance, morphing a seemingly 'Joy Luck' club gathering into a raunchy party or exposing a gang of mouthy skinheads as 'girliemen.' It's all pop-cult fun at our own expense, something akin to actually enjoying the articles in 'Playboy' even if they weren't our reason for buying the mags.My grandson Cody and I bonded once again, this time just laughing at the silliness, enjoying the satire, and figuring how we could get his dad to allow his young brother to see it, despite the lurid spots that give spice and lend naughtiness to our increasingly dangerous lives.If stoner comedy has a place in the satire canon, this is one of the best.","https://m.media-amazon.com/images/M/MV5BMDc2M2I5MDQtNzliMS00ZmFjLWJmNzEtMTQwYTkxOWI4YzJlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX140_CR0,0,140,209_AL_.jpg"
Panic Room,2015.0,UA,112.0,"Crime, Drama, Thriller",6.8,65.0,David Fincher,"Jodie Foster, Kristen Stewart, Forest Whitaker, Dwight Yoakam","297,353","A divorced woman and her diabetic daughter take refuge in their newly-purchased house's safe room when three men break-in, searching for a missing fortune.",819,Circus Performance,"David Fincher is a magician of sorts, he should work in a circus. He does things with his gadgets that are quite extraordinary, but, has absolutely no clue about drama. Based on a tiny, thin, invisible script he builds a theme park ride that gets very tired very soon. All of David Fincher's films look terrific, they all have ambitious intentions but they collapse under the poverty of the scripts. ""Seven"" is the better one, but still, after you get over the magnificent photography, you're left with a formula used and abused for years. ""Fight Club"" has a first hour that makes you think in you're in for a real treat. With superb performances by Norton, Pitt and Bonham Carter and then a massive let down. ""The Game"" was mystical, powerful, mysterious and spine chilling for the whole first part but then... They all have that same common denominator, opportunistic, thoughtless and unimaginative writing. That alone alienates the bulk of their potential audiences. Now ""Panic Room"" the most blatant example of what I'm trying to convey. No matter how brilliant the camera work, where are the characters? Where is the drama? What was with the husband? What about that semi visit by the police? Unforgivable. I should advice Mr. Fincher to look at films with less gadgetry, even less ambition and take note. From William Wyler's ""Desperate Hours"" to David Miller's ""Midnight Lace"" or quite simply look at the sort of writers Alfred Hitchcock worked with, without them Mr. Hitchcock would have been a director of the past not the legendary master for all seasons.","https://m.media-amazon.com/images/M/MV5BNmY4ZGFjYTYtMDNmYi00ZDM4LWFjYTgtNmNlZjBmMzg0MzQ3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY209_CR0,0,140,209_AL_.jpg"
The Emperor's New Groove,2015.0,U,78.0,"Animation, Adventure, Comedy",7.4,70.0,Mark Dindal,"David Spade, John Goodman, Eartha Kitt, Patrick Warburton","226,032","Emperor Kuzco is turned into a llama by his ex-administrator Yzma, and must now regain his throne with the help of Pacha, the gentle llama herder.",343,Hurrah! Perfection.,"Hard to see why it wasn't a wildly popular mega-hit - I have two theories, one charitable, one not.  The charitable theory is that people were put off by the title.  MY heart certainly sank when I heard it.  I mean, just say it out loud - ""The Emperor's New Groove"" - now how could a good movie POSSIBLY have a title like that?Yet now, I rather like the title.  It fits the story; it doesn't care if it's fashionable or not; it's just so pleasingly RIGHT - but in an almost indescribable way you'll have to watch the film to find out.  Maybe it WAS a marketing mistake.  Who cares?  I never took seriously the charge that Disney's artistic decisions were made by its marketing department, anyway.That was the charitable explanation for why it made considerably less, inflation adjusted, than every other one of Disney's animated features from ""Beauty and the Beast"" on, and failed to even get nominated for a ""Best Picture"" Oscar in a year in which they had difficulty coming up with half-plausible candidates.  The uncharitable explanation is probably closer to the truth.  People are idiots.  This is a classic - but it's also animated - by pencil on paper rather than finger on keyboard - so who will ever notice?Doubt me?  You won't once you've seen it.  Everyone to speak of who did reports that it's very, very funny, and they're right - and trust me, nothing is ever THIS funny unless it's clever and witty as well.  It goes without saying that their character animation is unmatched in its brilliance and ... I've already used the words ""humour"" and ""wit""?  Well, I'll use them again.  In addition there's a charming dottiness that a merely hip film could never quite capture.  Art direction is perfectly judged and consistent throughout, with a pleasing absence of because-we-can computer effects.Here's just ONE example of what I'm talking about.  One side of the emperor's palace consists of this HUGE golden face, and we find out in a funny scene (but they're all funny) that all excess water is drained out through the nostrils.  But that's not all we see.  We see characters crawling out of the nostrils, we see someone dangling like a big booger on a rope out of one of the nostrils - one snot gag after another - yet no explicit camerawork ever draws our attention to them.  Not only do the characters deliver their lines perfectly deadpan, the camera delivers its images perfectly deadpan.  It's just perfect.Two more things I should mention.  Unlike Disney's other recent features, it never, not even for a second, feels as though the story has been unduly compressed - and at 78 minutes it's a trifle shorter than most.Also, despite the constant hilarity, it's rather touching.No movie I've seen in the past six months has filled me with such joy. Well, perhaps there have been a few others, but they were all made long ago.","https://m.media-amazon.com/images/M/MV5BMjFkMzk2OWUtNjFmZC00ZTJhLTlkNGYtYjc2YWNkNmJmNzczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg"
Gravity,2015.0,UA,91.0,"Drama, Sci-Fi, Thriller",7.7,96.0,Alfonso CuarÃ³n,"Sandra Bullock, George Clooney, Ed Harris, Orto Ignatiussen","864,096","Dr Ryan Stone, an engineer on her first time on a space mission, and Matt Kowalski, an astronaut on his final expedition, have to survive in space after they are hit by debris while spacewalking.","1,542","""The best space film ever done"" - James Cameron","Indeed the best space film ever done. This film transports you to space in every cinematic way possible. The visual effects are so brilliantly executed it makes you wonder if they shot part of it in space. Incredibly effective long takes throughout the film bring the realism and suspense that none other space film has ever done before. The acting is subtle and engaging. Sandra Bullock deserves another Oscar after this as well as best director for Alfonso Cuaron and Cinematography for Emmanuel Lubezki. I can't recommend this film enough. Ground breaking, beautiful and technically perfect. Film schools will be studying this film in the future.","https://m.media-amazon.com/images/M/MV5BNjE5MzYwMzYxMF5BMl5BanBnXkFtZTcwOTk4MTk0OQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
The Painter,2015.0,R,100.0,Thriller,4.6,,Kimani Ray Smith,"Charlie Weber, Jon Voight, Madison Bailey, Max Montesi","1,143","An ex-CIA operative is thrown back into a dangerous world when a mysterious woman from his past resurfaces. Now exposed and targeted by a relentless killer and a rogue black ops program, he must rely on skills he thought he left behind.",21,Yet another common worker with a secret past,"Like the beekeeper, the bricklayer , the engineer, the equalizer is this new story about a similar ""common job"" person called ""the painter"" like all the others he's very good at his ""common job"" but underneath is a very well trained CIA operative who left the ""company"" because of a botched takedown, but is brought back in unexpectedly by his supposed daughter who he thought was killed in the botched takedown to find what happened to her mom and his wife. He also has an accident enhancing ""superpower"" that I won't give away here. Lots of twists and turns. Excellent script. Excellent cast with exception to Marie Avgeropoulos which to me seemed like she looked far too young ( like 18) and acted like a spoiled brat, me thinks a more seasoned actress could have been better, but she wasn't so bad as to ruin the picture. Jon Voight is always a pleasure to see in a movie. Lots of stellar action and fight scenes, no nudity, no sex or questionable content , lots of blood and gore and a few scenes may be too intense for young viewers, other than that enjoy a great story and a fun ride.","https://m.media-amazon.com/images/M/MV5BNDUxNTAyZmEtZjMxNS00MDA0LTk0NTEtZTMxM2VlNDM3YmVmXkEyXkFqcGdeQXVyNDExMzMxNjE@._V1_UX140_CR0,0,140,209_AL_.jpg"
Friends with Benefits,2015.0,A,109.0,"Comedy, Romance",6.5,63.0,Will Gluck,"Mila Kunis, Justin Timberlake, Patricia Clarkson, Jenna Elfman","395,197","A young man and woman decide to take their friendship to the next level without becoming a couple, but soon discover that adding sex only leads to complications.",219,A ClichÃ© Romantic Comedy that Pokes Fun at Other Romantic Comedies,"I was able to see a sneak screening of this movie almost 1 month prior to it's official release. I honestly walked in simply thinking I was seeing another typical romantic comedy with my girlfriend. To my surprise it was much more.Timberlake plays an LA Blog Art Director who has just been recruited to work for GQ in New York by Kunis who is a headhunter. The two had great chemistry through out the movie.What's funny is that even though it does contain the usual ClichÃ© scenes that most romantic adult comedies contain, it does tend to poke fun at them and have some sort of realism to the plot.Both Timberlake and Kunis are likable and really funny. Woody Harrelson was the best addition to support this younger cast. Harrelson plays a flamboyantly gay sports editor who goes from making sexual advances to JT, to offering him some pearls of wisdom with his love life.I would have to say this movie was very enjoyable and if your skeptical about seeing it in the theaters, definitely put it on your ""must rent"" list.","https://m.media-amazon.com/images/M/MV5BMTQ2MzQ0NTk4N15BMl5BanBnXkFtZTcwMDc2NDYzNQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
You People,2015.0,A,117.0,"Comedy, Romance",5.5,50.0,Kenya Barris,"Jonah Hill, Lauren London, Eddie Murphy, Julia Louis-Dreyfus","62,964","Follows a new couple and their families, who find themselves examining modern love and family dynamics amidst clashing cultures, societal expectations and generational differences.",485,Woke is getting old.,"First, let me tell you what I like about this movie: I guess I would say that Julia's new face is pretty cool. Clearly she recently had a facelift.Now what I don't like about this film: as other reviewers have said, this movie was trying to be both a comedy and a social commentary. But neither one of them worked. And then we have the usual stereotypes: all Black people are angry about their oppression and aren't afraid to tell the world about it. The Black people are streetsmart and intelligent. But then we have the white people. They are all clueless, racist, and guilt ridden. Every word out of their mouths is racist and of course they don't even know that it is. This is really getting old. Why can't we just have a movie with white people and Black people being normal human beings. But I guess Hollywood needs to preach it's politics to us, so it's probably not going to end soon.","https://m.media-amazon.com/images/M/MV5BNGM2NTQ2MGUtYmVjZS00YTNjLTkxMjUtOWQ2ZjRiMDQyNmVlXkEyXkFqcGdeQXVyMTE5MTg5NDIw._V1_UX140_CR0,0,140,209_AL_.jpg"
Kuru Otlar ÃstÃ¼ne,2015.0,,197.0,Drama,7.8,88.0,Nuri Bilge Ceylan,"Deniz Celiloglu, Merve Dizdar, Musab Ekici, Ece Bagci","11,930","A young teacher hopes to be transferred to Istanbul after four years of mandatory service in a remote village, but is accused of inappropriate contact by two students. After losing hope, a colleague offers him new perspectives on life.",28,"Amazing: ""To Be Tired of Having Hope""","Once again, N. B. Ceylan has presented a magnificent gift to his audience and all cinema-lovers.Ceylan, successfully following some essential footsteps of his former movies ""Winter Sleep"" and ""The Wild Peer Tree"", portraits the crises of restricted lives of (dazzlingly perfomed) characters feeling stuck in a provincial region of Turkey. It is even possible to call these movies a trilogy on masculinity, conflicts of intellectual class, ""banality of evil"" (as Hannah Arendt calls) and anti-heroes stuck in provincial stability, seeking for so-called ""a better life elsewhere.""Regarding the visual narration of the movie, it is obvious that Ceylan has embraced a number of innovation on designing the visual aspects of the story; moving cameras, short-cuts for dialogue scenes etc. Nevertheless, the movie also preserves the beauty of Ceylan's well-known photographic cinema language.Still, ""Onca Upon A Time in Anatolia"", among the works of N. B. Ceylan, is a cinematic top to me. And surely it is an extemely high bar for not only Turkish cinema. In this context, it may be asserted that ""About Dry Grasses"" could have easily been called a masterpiece if it belonged to any other director.","https://m.media-amazon.com/images/M/MV5BZGU1YmJhMTUtZGNhYi00MjUwLTgwNWEtODY1YzBjN2EwNjZjXkEyXkFqcGdeQXVyODc5Mjc4Nzg@._V1_UY209_CR7,0,140,209_AL_.jpg"
That Thing You Do!,2015.0,U,108.0,"Comedy, Drama, Music",7.0,71.0,Tom Hanks,"Tom Hanks, Liv Tyler, Charlize Theron, Tom Everett Scott","73,715","A local Pennsylvania band scores a one-hit wonder in 1964 and rides the star-making machinery as long as they can, with lots of help from their manager.",229,Meet The Oh-NEED-ers!,"Tom Hanks wrote and directed this paean to the glory days of rock n' roll, an era in which even the wildest music still reflected a certain innocence, long since gone if not forgotten, before the advent of Metal, Rap and Grunge.  It's 1964, and `That Thing You Do!' is about to become a hit record for a small band out of Erie, Pa., who call themselves the `Oneders (pronounced Wonders),' but who are destined to begin their musical odyssey know as the `Oh-NEED-ers.'  Drummer Guy Patterson (Tom Everett Scott) works in his father's appliance store, but when the band's drummer breaks his arm right before a gig, Guy is asked to sit in for him.  And it winds up being a case of being in the right place at the right time for Guy, like when Ringo joined The Beatles, and the rest-- as they say-- is history.	It's a lively, upbeat tale in which luck, talent and chance all play a part.  Hanks presents the upside of making it in the music business, including the adrenaline rush of hearing one's own song on the radio for the first time, as well as all the hoopla that surrounds those who happen to be in the spotlight at the moment.  But he also shows the downside:  The creative differences and in-fighting which plagues just about any band ever formed to some degree at one time or another, the personality conflicts and petty jealousies that are apt to surface at any time, and the reality of dealing with bloated egos, adoring fans and rude, insensitive record label executives who could care less about the talent that is putting the coins in their coffers, as long as they're selling records.	For the most part, Hanks keeps it lighthearted and cheerful, which-- along with the original songs (some of which he helped write)-- makes this an entertaining, fun and thoroughly enjoyable movie.  He sugar-coats the dark side of it all to a certain extent, which makes the bad things that happen a bit easier to swallow, though it compromises the impact of the events somewhat as they unfold.  Then again, he manages to maintain the credibility and integrity of his story, and after all, `this' is the film he wanted to make, and he presents it exactly as intended.  Hanks captures a sense of time and place with this film, and also that same sense of reality conveyed by The Beatles' film, `A Hard Day's Night,' intentionally avoiding the more stoic reality of the more recent `Almost Famous.'  All three films are fairly true to life, but with varying degrees of honesty.  It's a matter of whether to `imply,' as Hanks has done, or to be explicit, as Cameron Crowe chose to do with his film.	With this film Hanks proves that he is equally as adept behind the camera as he is in front of it; he knows exactly where he wants to take his audience and when, and he does it quite successfully.  He also extracts some nice performances from his actors, especially Scott, Johnathon Schaech (Jimmy, the lead singer), Steve Zahn (Lenny, on guitar) and Liv Tyler as Faye Dolan, Jimmy's girlfriend, who takes the brunt of the blunt edge of Jimmy's sudden notoriety.  Hanks also turns in a notable performance himself, as Mr. White, the representative of one of the labels interested in the Oneders.	The supporting cast includes Ethan Embry (The Bass Player), Charlize Theron (Tina), Obba Babatunde (Lamarr), Giovanni Ribisi (Chad), Chris Ellis (Phil), Alex Rocco (Sol), Bill Cobbs (Del Paxton), Peter Scolari (Tony), Rita Wilson (Marguerite), Chris Isaak (Uncle Bob) and Kevin Pollak (Boss Koss).  What `Happy Days' was to television, `That Thing You Do!' is to movies; a film that evokes that perceived sense of  innocence of a time when life at least seemed simpler.  For the more distance you put between the present and the `Good old days,' the better they get.  In reality, they may not have been better, but Hanks preserves that illusion by giving us a picture of the way we'd at least like to think things were.  And it's more than a pleasant diversion; this is a feel-good film you'll be able to enjoy time and again, because it takes you to a place you'd like to be-- a place you've been to before at one time or another, in one way or another, if only in your mind. And that Hanks can take you there so readily is not only a credit to his talent, but another fine example of the pure magic of the movies.  I rate this one 9/10.","https://m.media-amazon.com/images/M/MV5BOWVmN2ZhZjgtZGEzMy00NDkxLWI5YWQtYTE2ZTk0YzIyMzc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg"
