"Title","Year","Certificate","Duration","Genre","Rating","Metascore","Director","Cast","Votes","Description","Review Count","Review Title","Review","Poster"
"Aquaman","1979.0","UA","143.0","Action, Adventure, Fantasy","6.8","55.0","James Wan","Jason Momoa, Amber Heard, Willem Dafoe, Patrick Wilson","521,637","Arthur Curry, the human-born heir to the underwater kingdom of Atlantis, goes on a quest to prevent a war between the worlds of ocean and land.","3,949","Every superhero movie cliche you can imagine","I have no idea why somebody would give this movie a good score, let alone 10. After 20 minutes I have decided that its for the best to switch my brain off and enjoy the show. But damn this movie is way too dumb. Character development is rushed and is given in a form of cringy and weak dialogues. Jokes feel like they are just out of place, but specific moments are created just for them to happen (which makes it even more ridiculous). There are some really stunning shots, but its more of an exception rather than the rule.
But the main issue, which makes this movie unwatchable without at least 4 cans of beer, is the fact that its linear as hell, there are 0 unpredictable plot twists, from the beginning of the movie (or even from trailers) you for sure know how its going to end.
Also the mood is unbelievably inconsistent, at some points characters are dead serious, while in 2 minutes they may be cracking jokes. Its not as bad as in Justice League, but black manta just looks pathetic with his constanty frowny or angry face.
WB, u evil corporate idiots, stop ruining your movies by trying to be like Marvel and making movies based on a formula which clearly doesn't work. It just looks like a parody and not a well done one.","https://m.media-amazon.com/images/M/MV5BOTk5ODg0OTU5M15BMl5BanBnXkFtZTgwMDQ3MDY3NjM@._V1_UY209_CR0,0,140,209_AL_.jpg"
"Battle for the Planet of the Apes","1979.0","U","93.0","Action, Sci-Fi","5.4","40.0","J. Lee Thompson","Roddy McDowall, Claude Akins, Natalie Trundy, Severn Darden","34,221","Ten years after a worldwide series of ape revolutions and a brutal nuclear war among humans, Caesar must protect survivors of both species from an insidious human cult and a militant ape faction alike.","102","Afternoon type of thing","This final installment in the series may be a bit corny, but it sure as hell does provide us with some action. Humans and apes are again at war, and as a result a lot of stuff explodes, that's pretty much the summary. The usual philosophic remarks are thrown in, but they just work up to the battle the title promised. The action scenes are pretty chaotic but still look good, especially the scene early in the movie where they enter the forbidden zone/undergrond parking lot works out well. By this time the actors knew what they were making and seemed to be loving it, Claude Akins hams it up like crazy. His portrayal of man-hating general Aldo has one dimension, and that dimension is really built to last. We meet Aldo and he's angry, we see him again later and he's angry, and then finally he's well what do you know, angry. His best scene comes near the ending though, you'll know it when you see it. You can say a lot of negative things about this movie, but boring it ain't.","https://m.media-amazon.com/images/M/MV5BMmU1YzNmZTItNjA5NC00OWMyLTg1MDMtMDFkZDBjNzJmNjI1XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_UX140_CR0,0,140,209_AL_.jpg"
"Misery","1979.0","A","107.0","Drama, Thriller","7.8","75.0","Rob Reiner","James Caan, Kathy Bates, Richard Farnsworth, Frances Sternhagen","236,155","After a famous author is rescued from a car crash by a fan of his novels, he comes to realize that the care he is receiving is only the beginning of a nightmare of captivity and abuse.","383","Gripping...","Misery is a dark, but witty venture into Stephen King territory.  It's about a popular novelist who crashes his car on a snowy mountain road and is rescued by a nurse who claims she is his number one fan.  As the time goes by, he realizes she has no intention of letting him leave.The film moves with a brisk, taut pace thanks to director Rob Reiner, who helmed another excellent Stephen King film, Stand By Me.  Tension is kept mostly throughout (there are some predictable moments...but who cares?) And the performances are also a major plus.  James Caan is very easy to empathize with, and he manages to keep his cynical sense of humor. Richard Farnsworth, as a grizzled sheriff was a nice addition to the film since his character didn't exist in the book.  He also has a nice sense of humor, and he's the kind of guy who you want to root for.  But the most amazing performance is from Kathy Bates, who treads a fine line alternating between sweet and lovable to amazingly evil.  She won an Oscar for this movie, and whole-heartedly deserved it.Side note:  This is one of the few films which took an Oscar, that you can actually say the Academy had the guts to give out.  Can anyone name another horror film which won such a notable prize?ANyway...by the end, the novelist and the viewer or put through some torturous activity.  We sometimes feel his pain, and it is so much fun to hate this woman................the book is excellent.....the movie is just as good in about 1/6th of the time it would take to read.  Either way, enjoy!","https://m.media-amazon.com/images/M/MV5BNzY0ODQ3MTMxN15BMl5BanBnXkFtZTgwMDkwNTg4NjE@._V1_UX140_CR0,0,140,209_AL_.jpg"
"Some Kind of Wonderful","1979.0","Not Rated","95.0","Drama, Romance","7.0","55.0","Howard Deutch","Eric Stoltz, Mary Stuart Masterson, Lea Thompson, Craig Sheffer","34,746","When Keith goes out with Amanda, the girl of his dreams, Amanda's ex-boyfriend plans to get back at Keith. Meanwhile, Keith's best friend, tomboy Watts, realizes she has feelings for Keith.","134","One of my all-time favorites","SPOILER: I seen this film when it first came out and I was 15 years old... it always stuck with me. I guess because the story was a lot like my own life and I could really relate to Mary Stuart Masterson's character SO much. I was best friends with a boy in my class, we were both into music, theater and art and did'nt fit in with the ""popular-preppy"" kids in school and really did'nt fit in with the ""pot-head-troublemakers"" either. We just did'nt fit in anywhere.. but we always had one another and hung out all the time. I was totally in love with him (still am to this very day, he will always be a part of my life and in my heart)... well, he just did'nt have a clue that I cared about him in that way and all I ever heard was how much he ""loved"" one of the cheerleaders. She never gave him the time of day and he still had this ""thing"" for her... Our story was'nt as happy though, he never found out how I felt for him.. I got married to someone else later on and so did he and we have since lost touch and I have been looking for him. Guess the first time I seen this movie, I liked it just because it was SUCH a good movie but a few years later seeing it, it really hit me in the face and to this day I always watch it whenever I get the chance and remember my friend...","https://m.media-amazon.com/images/M/MV5BOTg2NmQxNzEtNmUyYi00MGQyLTkwZmYtOTU2MWM5ZmY1OTRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg"
"Moonlight","1979.0","A","111.0","Drama","7.4","99.0","Barry Jenkins","Mahershala Ali, Naomie Harris, Trevante Rhodes, Alex R. Hibbert","332,361","A young African-American man grapples with his identity and sexuality while experiencing the everyday struggles of childhood, adolescence, and burgeoning adulthood.","791","I wanted to like it, but no","Reading other peoples' comments makes me a minority I believe, but there was just something that didn't win me over with Moonlight. Don't get me wrong, my favorite movie genre is drama and I really appreciate deep and artistically made coming-of-age dramas too, but I could barely contain my restlessness in these two hours. There was so little dialogue (and even if it was there, it didn't bear any importance) that it was difficult for me to get to know the characters, let alone like them or care for them. Although the plot may be relatable to some people, it just wasn't original. It felt like one clichÃÂ© was followed by another. Maybe the main problem is that I couldn't wait to watch it, I read so many brilliant reviews and eight Oscar nominations built up my expectations. Well, Moonlight in my opinion was a disappointment and even though I wanted to like it, it just didn't happen. I will still give the movie a 3 because it is not a disaster, the acting is decent and I appreciate the director didn't want to show another story of a white and privileged man. Movies with this type of message are important for our society, but I would not recommend watching this particular one.","https://m.media-amazon.com/images/M/MV5BNzQxNTIyODAxMV5BMl5BanBnXkFtZTgwNzQyMDA3OTE@._V1_UY209_CR0,0,140,209_AL_.jpg"
"The Change-Up","1979.0","UA","112.0","Comedy, Fantasy","6.3","39.0","David Dobkin","Jason Bateman, Ryan Reynolds, Olivia Wilde, Leslie Mann","195,898","Dave is a married man with three kids and a loving wife, and Mitch is a single man who is at the prime of his sexual life. One fateful night while Mitch and Dave are peeing in a fountain, lightning strikes and they switch bodies.","177","Why hate?","Out of all the reviews I read it seems that no one enjoys a good R rated comedy anymore. What happened to the days when everyone kept it simple. This movie made me laugh a lot from start to end. There was a lot of harsh language in this movie BUT! it was done very well. So many funny parts in the movie. I did not find myself bored at anytime in this film. I watched this movie in the hopes to enjoy myself and laugh till my sides hurt and it did just that. One of the better R rated profane comedies I've seen in the last few years. So many comedies have came out rated PG-13 the last few years and many of them was just plain dull.If you enjoy adult humor this is a movie you will like. This movie IS NOT for children lol.If you do not enjoy adult humor why are you here? Don't review or even rate it ffs go back and watch smurfs or whatever.","https://m.media-amazon.com/images/M/MV5BMTk3NTM4NDg3OF5BMl5BanBnXkFtZTcwNDk3MzEwNQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
"The Warriors","1979.0","UA","93.0","Action, Crime, Thriller","7.5","65.0","Walter Hill","Michael Beck, James Remar, Dorsey Wright, Brian Tyler","110,902","A street gang known as the Warriors must fight its way from the Bronx to its home turf on Coney Island when its members are falsely accused of assassinating a respected gang leader.","436","A short history lesson","I was working in a movie theater when The Warriors first came out, and remember well the flick and the hype surrounding it. Here's a few notes to clear up some misconceptions that many other commentors seem to have.The flick was NOT ever intended to be an accurate portrayal of New York gang life, although there were some realistic elements. At the time it was generally accepted that it took place in the future, although nothing in the movie supports this. At best it can be considered an urban fable that takes place in a sort-of-imaginary world. You know, like Pulp Fiction (you think 90s LA gangsters dressed like that??).Second, the film itself was not accused of inciting violence. Problem was, it was a VERY popular film with gang members, who would show up in force. Two rival gangs would show up at the same theater, and... you can figure the rest out yourself. One guy was killed on the first weekend the movie was playing in New York; after that, the distributor hired off-duty police for security at every theater across the country that showed the flick. In the small-town Midwest where I lived, this served more as advertising hype than anything else.Finally, it was widely known back in the day that The Warriors was based on the ancient Greek nonfiction tale Anabasis, written around 370 BC by the Spartan general Xenophon (it's also published under the title The Persian Expedition). In this classic tale, a battalion of 10,000 Spartan mercenaries join the Persian emperor Cyrus for a war in Asia Minor (i.e. Turkey). Cyrus's army is defeated, the Spartan leaders are captured, and the remaining force must make their way across country, fighting various hostile tribes along the way, experiencing their own internal power struggles, until they reach the safety of the sea. I'm shocked that only one reviewer seemed to be familiar with this; in the 70s almost nobody talked about the movie without mentioning it.Great flick, by the way, and it holds up extremely well over time. I'm sure the remake will suck.","https://m.media-amazon.com/images/M/MV5BYTU2MWRiMTMtYzAzZi00NGYzLTlkMDEtNWQ3MzZlNTJlNzZkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX140_CR0,0,140,209_AL_.jpg"
"Ender's Game","1979.0","UA","114.0","Action, Adventure, Sci-Fi","6.6","51.0","Gavin Hood","Harrison Ford, Asa Butterfield, Hailee Steinfeld, Abigail Breslin","254,556","Young Ender Wiggin is recruited by the International Military to lead the fight against the Formics, an insectoid alien race who had previously tried to invade Earth and had inflicted heavy losses on humankind.","488","An exciting adaptation true to the story","Ender's Game is not a perfect film. It rushes through certain important points, and leaves out other parts altogether, instead what you get is a flawed but enjoyable movie that ultimately succeeds, because it always keeps its goal in sight.Certain things about this movie such as the justification for child soldiers, Ansible Technology, and the Genius of the main group of Kids will be best understood by the book readers.The film has wonderful visuals with exciting CGI to showcase the important Battle Room.The Acting by Harrison Ford and Asa Butterfield is one of the strengths this project has. They maintain a tense and believable relationship that is very much like the original story.Ultimately the climax of this movie and its main message is what sets it apart from many other Sci-Fi films. The emotion is very much there, and anyone willing to give this film a try will not be disappointed.","https://m.media-amazon.com/images/M/MV5BMjAzMzI5OTgzMl5BMl5BanBnXkFtZTgwMTU5MTAwMDE@._V1_UY209_CR0,0,140,209_AL_.jpg"
"Guardians of the Galaxy Vol. 2","1979.0","UA","136.0","Action, Adventure, Comedy","7.6","67.0","James Gunn","Chris Pratt, Zoe Saldana, Dave Bautista, Vin Diesel","760,986","The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father, the ambitious celestial being Ego.","868","Top-Notch Entertainment !","*SPOILER FREE REVIEW*As a huge fan of the first film, I went to watch the movie as soon as it came out. And I have to say I wasn't disappointed at all.Guardians Of The Galaxy Vol.2 Offers so much thrills and an awesome cinematic experience, The action starts right from the opening scene and it doesn't end until the last 2 seconds of the film. The people behind the movie just knew how to not make the audience bored, and they succeeded at that.I have to say that 3D ticket here is worth the additional price, because honestly, if any movie deserved to be really watched in 3D it's this one,It adds so much depth to the scenes and makes the movie alive.The plot is interesting enough to keep you engaged and the pacing never really drags even with the movie's long duration.The soundtrack just fits right into its place and it really helped the background quality, providing the best classic songs. The movie is also really humorous and I found it as funny as the first.Due to the movie's high budget, the scenery is Amazing! The movie feels like a very entertaining roller coaster, it was a joy and all the crowd were very pleased.In the end, Guardians Of The Galaxy Vol.2 Is a MUST-SEE for fans of the first one and a VERY ENJOYABLE ride for everyone else. It's simply one of these movies that are always fun to watch.","https://m.media-amazon.com/images/M/MV5BNjM0NTc0NzItM2FlYS00YzEwLWE0YmUtNTA2ZWIzODc2OTgxXkEyXkFqcGdeQXVyNTgwNzIyNzg@._V1_UY209_CR0,0,140,209_AL_.jpg"
"Wedding Crashers","1979.0","UA","119.0","Comedy, Romance","7.0","64.0","David Dobkin","Owen Wilson, Vince Vaughn, Rachel McAdams, Christopher Walken","376,258","John Beckwith and Jeremy Grey, a pair of committed womanizers who sneak into weddings to take advantage of the romantic tinge in the air, find themselves at odds with one another when John meets and falls for Claire Cleary.","559","Witty, raunchy and sure to become a 'classic'","Saw a advance screening of this on Friday night. Hilarious doesn't do the film justice. You know how in most films you remember the funniest parts and bring them up as you leave the theater? This one, it's hard to remember the best parts because there's so many of them.Unlike his previous films, where Vince Vaughn is usually reduced to the role of 'scene stealer', here we get a full dose of Babaganush, and he's in his finest form since 'Swingers'. If you liked him in his Swingers/Made persona, you'll love him here. Some of the riffs that he has literally will have you holding your sides with laughter.Owen Wilson is Owen Wilson. You either like him or you don't. He's more of the straight man in this film, although he does have some pretty good lines too, and he has great chemistry with Vaughn, especially in the scenes where they're fighting. He's the ying to Vaughn's yang.The movie certainly 'earns' it's R rating. There's a healthy dose of nudity, sex related hijinks, and f-bombs. But it's not 'gross out' humor a la American Pie. It pushes boundaries, but not just in a 'shock value' way. It's genuinely funny.I saw the movie with a bunch of critics, who usually the jaded type, were laughing their asses of as well. Guys will love this movie and will be quoting it for the rest of the year. Girls will love it too though, and there is a romantic subplot (cheesy at times, but forgivable given how funny the movie is), with Rachael McAdams doing a great job as Owen Wilson's love interest. Isla Fischer plays the role of 'scene stealer' in this one, serving as Vince Vaughn's psycho love interest. And Chris Walken is Chris Walken.So overall..inappropriate, hilarious and glorious. Better than Oldschool. Way better than Anchorman. Best comedy of the year, maybe the last couple of years.","https://m.media-amazon.com/images/M/MV5BZmJkNzViYjYtZWZlNy00OGE4LWI2MzUtYTcwNjY3Y2MyODIwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY209_CR0,0,140,209_AL_.jpg"
"Kingsman: The Golden Circle","1979.0","A","141.0","Action, Adventure, Comedy","6.7","44.0","Matthew Vaughn","Taron Egerton, Colin Firth, Mark Strong, Channing Tatum","363,852","After the Kingsman's headquarters is destroyed and the world is held hostage, an allied spy organization in the United States is discovered. These two elite secret agencies must band together to defeat a common enemy.","601","Great cast, pretty awful movie","I hated to see such great actors coming together in a pretty bad movie. The plot was silly and some of the characters were overdone and equally silly (Poppy). The Elton cameo was good for the first scene then was way over done. So many things wrong after a pretty good first movie. Please don't make another one.","https://m.media-amazon.com/images/M/MV5BMjQ3OTgzMzY4NF5BMl5BanBnXkFtZTgwOTc4OTQyMzI@._V1_UY209_CR0,0,140,209_AL_.jpg"
"The Graduate","1979.0","A","106.0","Comedy, Drama, Romance","8.0","83.0","Mike Nichols","Dustin Hoffman, Anne Bancroft, Katharine Ross, William Daniels","288,798","A disillusioned college graduate finds himself torn between his older lover and her daughter.","586","I have one word for you : PLASTICS","What a ride....This is a perfect example of what art can generate if one puts soul and wit into it. Firstly, I find human emotions and life issues depicted in a bitter-comic manner to be a charming combination.Love,sex,insecurity,family relationships,shyness,deception are treated with great humor and witty dialog in this movie.Long and elaborated shots,incredible story-telling creativity (like 1-st person camera views,long still frames,distance frames),video-clip like sequences (beautifully sustained by Simon and Garfunkel's heart-warming poetry and sad irony).There is enough creative film work in The Graduate to suffice for 10 movies.The dialog is excellent and the acting pure genius.And, oh...the time frame...the sixties...don't get me started.The 2000's are like an insurance seminar compared to that... No need to praise this movie anymore, it speaks for itself.It is not,however,a movie for the masses.This is no Ben-Hur type of flick,with spectacular imagery and epic storyline.It is an epic of the inner soul.It requires a bit of meditation, it is only entertaining if you get in touch with your inner self and not expect to watch the screen and BE entertained. Despite its comic appearance,I always felt that it touched a sensitive somehow sad chord in me.It's kinda like:""Haha very funny, but I felt those type of emotions and they didn't seem funny then.""It's also so easy to laugh at other people's feelings,torments and emotions, but when you realize that you are also part of that old human comedy and drama, your laughing becomes more restrained.More mature.I always connected with this movie, and with Mike Nichols.Too bad they don't make'em like this anymore.We live in an era where people like John Woo and Michael Bay are starting to dictate what we will be watching more and more.What a shame....","https://m.media-amazon.com/images/M/MV5BMTQ0ODc4MDk4Nl5BMl5BanBnXkFtZTcwMTEzNzgzNA@@._V1_UX140_CR0,0,140,209_AL_.jpg"
"The Butterfly Effect","1979.0","UA","113.0","Drama, Sci-Fi, Thriller","7.6","30.0","Eric Bress","J. Mackye Gruber, Ashton Kutcher, Amy Smart, Melora Walters, Elden Henson","521,894","Evan Treborn suffers blackouts during significant events of his life. As he grows up, he finds a way to remember these lost memories and a supernatural way to alter his life by reading his journal.","1,025","A Real Tripped Out Roller Coaster","Man... Whew... Wow! I'm at a loss of words to describe this high octane, tantalizing, brain-stimulating movie. The acting: excellent. The plot: superb. The story: great. The drama/suspense: mind numbing.How the writers were able to put this story together so flawlessly, I don't know, and how the director was able to actualize it, even more amazing. There was plenty of visual stimuli as well as mental stimuli as you waited to see the outcome of each alteration made by the main character, Evan Treborn (Ashton Kutcher).The movie kept me guessing and kept me at the edge of my seat, and the writers outdid themselves by making sure the movie didn't peter out with some lame ending. The ending was icing on the cake and it capped what should be a classic.","https://m.media-amazon.com/images/M/MV5BODNiZmY2MWUtMjFhMy00ZmM2LTg2MjYtNWY1OTY5NGU2MjdjL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY209_CR2,0,140,209_AL_.jpg"
"Dawn of the Dead","1979.0","A","101.0","Action, Horror","7.3","59.0","Zack Snyder","Sarah Polley, Ving Rhames, Mekhi Phifer, Jake Weber","272,924","A nurse, a policeman, a young married couple, a salesman and other survivors of a worldwide plague that is producing aggressive, flesh-eating zombies, take refuge in a mega Midwestern shopping mall.","931","Why I gave Dawn a 10 (well, maybe it should have been a9).","I've been to thousands of movies in my lifetime and own hundreds of videos and DVDs, so I am a fan but not a bona fide film critic.  This is my first online review.My wife and I saw the original Dawn of the Dead 25 years ago at a midnight show and left wired enough to talk each other down till the morning. Perhaps a quarter of a century has inured us to the violence a bit since we just watched it again (rental video) last week prior to yesterday's venture to the local multiplex to see the remake/""reimagining"" and were mostly unperturbed by the revisit.For some reason, I was hooked on the new Dawn months ago from the teaser and, subsequently, the actual trailer.  The Sparklehorse song in the former fit perfectly and the suburban shot followed by killer Vivian and closing with the burned projector film of the latter was intriguing in its own way. So I was primed to see the movie, usually a recipe for disaster since preview expectations are rarely fulfilled by the finished product.  This time, however, they were.The cast was uniformly believable and, more important, empathizable (at least with the good guys who got sorted out along the way).  Even the playboy jerk had several relevant lines.  Polley was a good, strong female lead (with another great rebuttal -- ""No, I'm a * nurse"" to a query about her medical skills) and Rhames a cheerable, if reluctant, hero.  The camaraderie, such as it was, worked, and visceral me-first survival gave way more often to self-sacrifice.So, what's not to like?  The fundamental premise that a classic got remade? Doesn't wash.  These are two different movies with the same name and similar premises but very different attitudes.  (Better special effects didn't hurt, either, although this new version was oddly less disturbing sans zombies munching on dismembered body parts.)  Speedy zombies (except for the ""twitchers"")?  No problem; hey, they're hungry and, as always, persistent. My attention was held for the better part of two hours; the story was interesting; the outcome ambivalent; the characters arisen to the task at hand, becoming coldly rational to the divisions between life and death and zombiedom; the music weirdly appropriate; the black humor welcome respite. No, Dawn of the Dead isn't Citizen Kane nor is it a sacrilegious assault on the horror genre.  It's solid filmmaking that's entertaining and thought-provoking.  Otherwise, I suspect Romero would never have put his imprimatur on the remake.","https://m.media-amazon.com/images/M/MV5BN2M2ZmU2OGQtNmU5Yi00MTIyLTgwNWMtYjljMzZlYTdiNjBhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
"Zapped!","1979.0","","98.0","Comedy, Fantasy, Sci-Fi","4.9","10.0","Robert J. Rosenthal","Scott Baio, Willie Aames, Robert Mandan, Felice Schachter","7,657","A high school science nerd gains telekinetic powers after a laboratory accident and uses them for revenge upon bullies.","54","Scott Baio rules!","And I ain't joshin'.Why Scott Baio gets the proverbial shaft when great actors are discussed is beyond me. Here's a cat who has dated all the hottest tail and was the driving force behind what is arguably the edgiest, most acerbic teen flick ever in ""Zapped!"" ... yet he is often mentioned in the same breath with the two-headed Corey Monster (Haim and Feldman) and his frequent, far less dramatically astute compatriot, Mr. Willie Aames. Such degradation is tantamount to a travesty.This movie is a cutting comedic triumph. Baio's character makes incisive observations about the empty rhetoric of adolescence, and challenges authority not only with his telekinetic powers, but alcohol, tobacco and sex. And let's examine the telekinesis closer -- is it just another one of those blessing-and-a-curse afflictions that finds the right guy or girl? Absolutely not. We're talking about a uniquely Zen ideal, a manifestation of a young man's private internal nirvana in the laboratory of the local high school. Beakers move, brooms sweep up debris, roulette wheels spin out of control, dad tosses liquid laxative all over himself uncontrollably ... this is a celluloid incarnation of unrivaled genius.Alas, who am I kidding? This movie is stupid bad. And yet I still love it, dammit. So sue me.","https://m.media-amazon.com/images/M/MV5BYmJiMWY5MjUtN2VjYS00ODFjLWExNTktYjZjM2UwODVjMjcxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg"
"Ant-Man and the Wasp: Quantumania","1979.0","UA","124.0","Action, Adventure, Comedy","6.1","48.0","Peyton Reed","Paul Rudd, Evangeline Lilly, Michael Douglas, Michelle Pfeiffer","229,272","Scott Lang and Hope Van Dyne are dragged into the Quantum Realm, along with Hope's parents and Scott's daughter Cassie. Together they must find a way to escape, but what secrets is Hope's mother hiding? And who is the mysterious Kang?","995","I'm pretty sure this was written by fifth-graders.","As a huge fan of the first one, and almost as big a fan of the second one, I decided to go all out and see this one in 3D with the 4DX motion and sensory seats. What a let down; sure, sitting in the nicest seats for the best visual, motion and sensory experience was great, but I felt like I was watching a Looney Tunes story, instead of any type of story that is part, or compliments the MCU timeline. This was literally one of Marvel's dullest and most unnecessary movies to date. The entire story was cliched and predictable, and there was more CGI than there was any type of interesting story, let alone one with any substance. Even the normally awesome and hilarious humor in the previous installments was absent in this one. Almost the entire film is taking place inside a CGI story, so there was no need for any movie sets or locations... this was all green-screen nonsense. It's a very generous 6/10 from me, only because I still enjoyed the fun ride in my upgraded seats, although the money spent would've been more fun at an amusement park.","https://m.media-amazon.com/images/M/MV5BODZhNzlmOGItMWUyYS00Y2Q5LWFlNzMtM2I2NDFkM2ZkYmE1XkEyXkFqcGdeQXVyMTU5OTA4NTIz._V1_UY209_CR0,0,140,209_AL_.jpg"
"Zero Dark Thirty","1979.0","A","157.0","Drama, History, Thriller","7.4","95.0","Kathryn Bigelow","Jessica Chastain, Joel Edgerton, Chris Pratt, Mark Strong","319,349","A chronicle of the decade-long hunt for al-Qaeda terrorist leaderOsama bin Ladenafter the September 2001 attacks, and his death at the hands of the Navy S.E.A.L.s Team 6 in May 2011.","541","Thank you IMDb","Knowing this movie was nominated for best picture, I was afraid that I was losing my mind after seeing it, since what I saw in the theater was: one dimensional characters being frustrated about not being able to do anything, inter-cut with a newsreel about current events, followed a ridiculously overdone operation to kill a couple people in a house.No doubt this is a difficult story to tell dramatically, since it's about people who are doing a job that is passive by nature. But what was striking is how completely devoid it was of character. Courtroom dramas trade in the same stock, but even the most pedestrian episode of Boston Legal or LA Law contain more compelling characters than anyone in this movie.And most movies about real events overcome the inherent story problems by provoking thought in the audience about the events themselves. What they lack in dramatic momentum, they make up for in unsettling questions. But it was amazing how completely empty this film was of anything resembling a question about what was going on. It was as if Kathryn Bigelow thought she was just ""presenting reality"" to the audience. In 50 years, people are going to look back at this movie in the same way that we look at the jingoistic WWII Hollywood features now - as empty fare designed to prop up our fragile national psyche. Maybe that's what people need right now. But let's not pretend it's a quality film.","https://m.media-amazon.com/images/M/MV5BMTQ4OTUyNzcwN15BMl5BanBnXkFtZTcwMTQ1NDE3OA@@._V1_UY209_CR0,0,140,209_AL_.jpg"
"Murder on the Orient Express","1979.0","UA","114.0","Crime, Drama, Mystery","6.5","52.0","Kenneth Branagh","Kenneth Branagh, PenÃÂ©lope Cruz, Willem Dafoe, Judi Dench","297,211","When a murder occurs on the train on which he's travelling, celebrated detective Hercule Poirot is recruited to solve the case.","938","Difficult to Review","Difficult Kenneth Branagh makes, produces, and stars in good movies, and this version of Murder on the Orient Express features impressive sets, beautiful scenery, and lovely period clothes. An impressive case features PenÃÂ©lope Cruz, Johnny Depp, Derek Jacobi, Michelle Pfeiffer, Judi Dench, Willem Dafoe, and Kennth Branagh as Hercule Poirot. I think those who are not familiar with Agatha Christie, Poirot, or the story may very well like this movie.I, on the other hand, was massively disappointed, especially by Branagh as a sort of English upper-class colonel with a stick-on cavalry moustache and by the needless addition of an introductory scene at the Wailing Wall. But I am prejudiced. I read the 1934 novel decades ago and again more recently. I liked the 1974 star-studded version with Lauren Bacall, Ingrid Bergman, Jacqueline Bisset, Sean Connery, John Gielgud, Wendy Hiller, Anthony Perkins, Vanessa Redgrave, Richard Widmark, and Michael YorkÃ¢ÂÂdespite the fact that Albert Finney was a very poor version of Christie's Hercule Poirot. In my opinion, the 2010 television version of the story starred David Suchet as the definitive Poirot, and the ending was far and away the best of all the versions with which I am familiar. So I think Christie fans may want to skip this edition of the classic.","https://m.media-amazon.com/images/M/MV5BMTk5OGFiYzktMTkwNS00ZjQ5LWFkNGQtNGM0MjA4MWE2MDIwXkEyXkFqcGdeQXVyODY1NDk1NjE@._V1_UY209_CR0,0,140,209_AL_.jpg"
"Children of Men","1979.0","A","109.0","Action, Drama, Sci-Fi","7.9","84.0","Alfonso CuarÃÂ³n","Julianne Moore, Clive Owen, Chiwetel Ejiofor, Michael Caine","530,087","In 2027, in a chaotic world in which women have somehow become infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea.","1,060","Utterly transfixed","I went to see this movie without catching any reviews, expecting something rather depressing and underfunded.Let me stop there and start again.This movie is a revelation from start to finish. A convincing future world, deftly conveyed with so many subtle signals that I'm sure it will benefit from further viewings. A completely ""other"" England which I was amazed to see realised in such detail. Clive Owen FINALLY has the heroic role we have been waiting for and is brilliant in it. Julianne Moore simply glows and I've never enjoyed Sir Michael Caine so much before. The soundtrack is beautifully eclectic. Aside from some excellent classical choices, there's an evocative and alternative Spanish take on ""Ruby Tuesday"" which is a signature on the film. Wait during the end titles to enjoy an excremental song from Jarvis Cocker.The movie grabbed my attention right from the start, and never let go. Initially, it's the differences of this future world that intrigue. Then, when the action starts, what I found really surprising was the freshness of direction that made me react to bullets and violence as if I'd never seen them in a movie before. If the script wasn't so wonderfully leavened with wit, it would be a grim and scary movie at times.Finally, the whole thing is lit brilliantly, from the authentic dim English days to the atmospheric ending.One to watch alongside ""The Handmaid's Tale"" some time....","https://m.media-amazon.com/images/M/MV5BZjUzY2ZhZDAtZDRlNS00MzEzLTliZjItMzMyYzM2OTdkZGJjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg"
